-109.364,-7.32574,0.0120105,0.355553,0,0,14.0929,2.28678,0,
-106.266,-5.99947,0.009916,0.433814,0,0,13.9691,4.13469,0,
-103.579,-4.54031,0.0106638,0.529906,0,0,13.815,6.79845,0,
-100.889,-2.64776,0.00905716,0.664499,0,0,13.603,3.51201,0,
-98.5271,-0.438579,0.0110307,0.80081,0,0,13.3296,-4.91311,0,
-96.4598,2.12998,0.00966578,0.949778,0,0,13.0443,-4.43354,0,
-94.7931,5.01794,0.00845667,1.10402,0,0,12.6395,-6.3672,0,
-93.6662,7.93058,0.00729259,1.2324,0,0,12.436,0.289729,0,
-92.6649,10.8611,0.0116304,1.24142,0,0,12.35,-0.516116,0,
-91.6941,13.783,0.00712822,1.25814,0,0,12.2662,-2.26496,0,
-90.8785,16.7265,0.0117909,1.3158,0,0,12.1687,-4.32416,0,
-90.1219,19.9407,0.00780628,1.3392,0,0,12.332,0.467333,0,
-89.4326,22.8648,0.00688318,1.34031,0,0,12.7516,0.887251,0,
-88.6885,26.0409,0.00687242,1.34154,0,0,13.3878,1.16886,0,
-87.9391,29.254,0.00688698,1.3425,0,0,14.164,2.3498,0,
-87.2422,32.2213,0.00686853,1.34078,0,0,14.893,1.81586,0,
-86.5033,35.3448,0.00719446,1.33909,0,0,15.6374,2.04335,0,
-85.8006,38.3031,0.0065783,1.33744,0,0,16.3587,2.39795,0,
-85.0646,41.3637,0.0074141,1.33577,0,0,16.5797,-0.502793,0,
-84.33,44.4205,0.0101782,1.33561,0,0,16.5207,-0.764764,0,
-83.5961,47.466,0.00689178,1.33377,0,0,16.455,2.21704,0,
-82.7916,50.4799,0.00689568,1.29931,0,0,16.3837,5.27844,0,
-81.7995,53.4207,0.00700797,1.22624,0,0,16.2921,5.63451,0,
-80.5657,56.25,0.00783995,1.13512,0,0,16.1868,2.33231,0,
-79.0201,59.0754,0.00945888,1.03224,0,0,16.023,3.43901,0,
-77.305,61.5696,0.00810438,0.929431,0,0,15.8381,1.253,0,
-75.1488,64.0684,0.00837122,0.821566,0,0,15.6157,-1.77078,0,
-72.781,66.2956,0.00922206,0.71877,0,0,15.3393,-2.20223,0,
-70.3974,68.2107,0.0100304,0.653332,0,0,15.271,-1.58652,0,
-67.938,69.9999,0.0101269,0.617736,0,0,15.1486,-1.63718,0,
-65.2893,71.7785,0.0081632,0.584578,0,0,15.2192,0.897699,0,
-62.466,73.6404,0.00875956,0.58389,0,0,15.5091,4.86838,0,
-59.8446,75.3678,0.00735562,0.583182,0,0,15.8536,6.94602,0,
-57.1502,77.1409,0.0103713,0.582383,0,0,16.4033,1.71688,0,
-54.506,78.8803,0.00689038,0.582883,0,0,16.9467,3.26517,0,
-51.919,80.5811,0.00813923,0.582054,0,0,17.4622,4.17655,0,
-49.3952,82.2345,0.010346,0.580558,0,0,18.0383,3.68922,0,
-46.629,84.0484,0.00684448,0.580869,0,0,18.7076,3.41923,0,
-43.9248,85.8111,0.00681693,0.577969,0,0,19.2612,3.20999,0,
-41.2989,87.5114,0.00687027,0.573946,0,0,19.8299,2.94786,0,
-38.6027,89.2434,0.00748299,0.571578,0,0,20.1064,0.218551,0,
-35.892,90.9834,0.00825381,0.571172,0,0,20.1903,0.548632,0,
-33.3362,92.6221,0.00731002,0.570967,0,0,20.3084,0.817566,0,
-30.4007,94.4615,0.00788354,0.550764,0,0,20.4598,-1.95218,0,
-27.741,95.9801,0.00700161,0.501789,0,0,20.3832,-4.86156,0,
-25.0098,97.3409,0.0077203,0.440987,0,0,20.3212,-5.86594,0,
-22.2192,98.5518,0.00709819,0.397481,0,0,20.2445,-1.07695,0,
-19.047,99.8761,0.00689563,0.396326,0,0,20.1954,-0.307173,0,
-16.0708,101.119,0.00690867,0.39639,0,0,20.1306,-0.276217,0,
-13.2887,102.281,0.00690456,0.396462,0,0,20.0721,-0.258205,0,
-10.3297,103.517,0.00690452,0.396488,0,0,20.0167,-0.257282,0,
-7.37941,104.75,0.00690453,0.396567,0,0,19.9621,-0.256801,0,
-4.07082,106.132,0.00690453,0.396624,0,0,19.8883,-0.255812,0,
-1.13942,107.358,0.00693623,0.396752,0,0,19.8063,-1.30633,0,
1.78019,108.578,0.0101245,0.396689,0,0,19.752,0.812872,0,
5.06372,109.916,0.0109455,0.380063,0,0,19.6549,-4.19345,0,
8.18855,111.07,0.0104559,0.338254,0,0,19.4538,-8.7668,0,
11.1676,111.992,0.0080175,0.276725,0,0,19.4455,-8.09758,0,
14.3707,112.755,0.0103135,0.215879,0,0,19.3027,-3.0687,0,
17.7778,113.342,0.00972198,0.140862,0,0,19.1296,-9.56119,0,
20.8056,113.663,0.0104978,0.0780381,0,0,18.9214,-17.7593,0,
23.8153,113.79,0.00922525,0.00681158,0,0,18.7248,-7.75033,0,
26.9735,113.712,0.00887441,-0.0738111,0,0,18.4509,-8.38222,0,
30.2486,113.386,0.00808303,-0.168765,0,0,18.1789,-7.66495,0,
33.2513,112.836,0.00786925,-0.252751,0,0,17.7713,-6.71361,0,
36.3079,112.011,0.00993462,-0.332989,0,0,17.4037,-6.84952,0,
39.375,110.902,0.00941379,-0.415737,0,0,16.9684,-4.00337,0,
42.3951,109.474,0.00876764,-0.497897,0,0,16.4741,-2.52684,0,
45.0487,107.898,0.00916726,-0.561222,0,0,15.9452,3.94946,0,
47.7474,105.988,0.00942373,-0.657292,0,0,15.4462,-0.41963,0,
50.2588,103.781,0.00787065,-0.758567,0,0,14.9261,2.32484,0,
52.5274,101.296,0.00708504,-0.864768,0,0,14.3362,3.9486,0,
54.4212,98.6847,0.00696042,-0.980204,0,0,13.7372,4.84899,0,
55.971,96.0986,0.0069104,-1.03893,0,0,13.6767,1.80156,0,
57.4435,93.3311,0.00689223,-1.10088,0,0,13.5874,3.72375,0,
58.7418,90.2087,0.00693569,-1.21096,0,0,13.4984,4.64578,0,
59.5946,87.1055,0.00774232,-1.33956,0,0,13.3581,7.80794,0,
59.9906,84.0775,0.00721749,-1.47328,0,0,13.2121,8.51975,0,
59.9587,80.9241,0.00691972,-1.61063,0,0,13.1138,-2.50276,0,
59.8098,77.9045,0.00689457,-1.61729,0,0,13.2156,0.0813182,0,
59.6648,74.8358,0.00688634,-1.61713,0,0,13.5385,0.15671,0,
59.4988,71.6784,0.00688668,-1.6272,0,0,13.9555,2.9102,0,
59.2147,68.6167,0.00689781,-1.67621,0,0,13.9509,3.69377,0,
58.7527,65.5772,0.00689501,-1.72872,0,0,14.0144,-1.25202,0,
58.1816,62.4051,0.00686912,-1.75889,0,0,13.9969,4.61915,0,
57.3957,59.1524,0.00689854,-1.82374,0,0,13.9104,3.06197,0,
56.5715,56.2002,0.00689647,-1.84038,0,0,13.9731,0.32254,0,
55.706,53.0731,0.00689,-1.83976,0,0,14.2519,0.685072,0,
54.9009,50.1517,0.00688333,-1.83869,0,0,14.6387,0.964121,0,
54.0757,47.1362,0.00687613,-1.83678,0,0,15.168,1.29737,0,
53.2275,43.9994,0.00682172,-1.83333,0,0,15.8217,1.43235,0,
52.3935,40.8844,0.00738801,-1.83119,0,0,16.3711,1.69559,0,
51.622,37.9753,0.00735744,-1.82784,0,0,17.0221,0.124991,0,
50.789,34.7858,0.00686797,-1.82504,0,0,17.6258,1.54097,0,
50.0229,31.8302,0.00753688,-1.82367,0,0,18.168,-0.234861,0,
49.1876,28.6115,0.00917304,-1.82269,0,0,18.7748,0.675167,0,
48.4356,25.6788,0.00689149,-1.82139,0,0,18.9293,-0.183038,0,
47.6835,22.7497,0.00692678,-1.82133,0,0,18.8884,-0.258801,0,
46.9339,19.8297,0.0069002,-1.82131,0,0,18.8082,-0.329952,0,
46.095,16.5573,0.0117055,-1.82102,0,0,18.7207,1.55699,0,
45.3052,13.4778,0.00741105,-1.82085,0,0,18.6687,0.112557,0,
44.4261,10.0485,0.00693607,-1.82094,0,0,18.5896,-0.218969,0,
43.5511,6.63368,0.0089676,-1.82089,0,0,18.5239,-0.332457,0,
42.6795,3.23206,0.00692093,-1.82088,0,0,18.4428,-0.161199,0,
41.8573,0.0225276,0.00692709,-1.82071,0,0,18.3754,-1.67476,0,
41.0849,-2.99318,0.0112869,-1.82069,0,0,18.2881,-0.123268,0,
40.225,-6.35142,0.00759273,-1.82073,0,0,18.1774,-2.61419,0,
39.4138,-9.51851,0.00716356,-1.82076,0,0,18.1247,-0.123061,0,
38.6506,-12.4977,0.00927833,-1.82063,0,0,18.0723,-1.36972,0,
37.8464,-15.6402,0.00759515,-1.8205,0,0,17.9917,-0.0299172,0,
37.0895,-18.5971,0.00695506,-1.82052,0,0,17.9257,0.0972473,0,
36.2908,-21.7173,0.00722303,-1.82057,0,0,17.8623,0.0735939,0,
35.4965,-24.8314,0.00712802,-1.81732,0,0,17.9254,-4.39764,0,
34.7753,-27.7578,0.0427134,-1.81263,0,0,17.3878,-1.53539,0,
34.0464,-30.7202,0.201231,-1.81191,0,0,16.7201,-0.600462,0,
33.2394,-33.9292,0.0116227,-1.81723,0,0,17.2457,-0.215316,0,
32.4056,-37.2687,0.00791292,-1.81623,0,0,17.1597,-0.834945,0,
31.6552,-40.2579,0.00997627,-1.81591,0,0,17.0994,-0.00481279,0,
30.9073,-43.2374,0.00690329,-1.81597,0,0,17.0367,-0.155014,0,
30.0797,-46.5319,0.00690966,-1.81614,0,0,16.9127,-0.388554,0,
29.3408,-49.4687,0.00691286,-1.81655,0,0,16.725,-0.554779,0,
28.4888,-52.8463,0.00691274,-1.81723,0,0,16.4568,-0.562176,0,
27.6052,-56.344,0.0069025,-1.81738,0,0,16.364,0.00195534,0,
26.8067,-59.5061,0.00689151,-1.81726,0,0,16.2262,-0.382594,0,
26.0554,-62.4796,0.00686243,-1.81756,0,0,16.0596,-0.534265,0,
