0,-159.114,0,0,0,-12.0704,0,0,0,0,0,0,0,1,1
0,-103.594,0,0,0,0.469127,0,0,0,0,0,0,0,1,1
0,-86.9059,0,0,0,38.401,0,0,0,0,0,0,0,1,1
0,-61.4573,0,0,0,72.6136,0,0,0,0,0,0,0,1,1
0,-28.9109,0,0,0,90.0208,0,0,0,0,0,0,0,1,1
